Championship;DayWeek;DayMonth;Month;Home;Away;GoalHome;GoalAway;Win;Draw;Lose;ResultHome;ResultAway;Result;PointHome;PointAway;GamesPlayed;SignResultHome;SignResultAway;HomeMatch_1_Ago;HomeMatch_2_Ago;HomeMatch_3_Ago;HomeMatch_4_Ago;HomeMatch_5_Ago;HomeMatch_1_Ago_InHome;HomeMatch_2_Ago_InHome;HomeMatch_3_Ago_InHome;HomeMatch_4_Ago_InHome;HomeMatch_5_Ago_InHome;AwayMatch_1_Ago;AwayMatch_2_Ago;AwayMatch_3_Ago;AwayMatch_4_Ago;AwayMatch_5_Ago;AwayMatch_1_Ago_InAway;AwayMatch_2_Ago_InAway;AwayMatch_3_Ago_InAway;AwayMatch_4_Ago_InAway;AwayMatch_5_Ago_InAway;HomeGoal_1_match_Ago;HomeGoal_2_match_Ago;HomeGoal_3_match_Ago;HomeGoal_4_match_Ago;HomeGoal_5_match_Ago;HomeGoal_1_match_Ago_InHome;HomeGoal_2_match_Ago_InHome;HomeGoal_3_match_Ago_InHome;HomeGoal_4_match_Ago_InHome;HomeGoal_5_match_Ago_InHome;AwayGoal_1_match_Ago;AwayGoal_2_match_Ago;AwayGoal_3_match_Ago;AwayGoal_4_match_Ago;AwayGoal_5_match_Ago;AwayGoal_1_match_Ago_InAway;AwayGoal_2_match_Ago_InAway;AwayGoal_3_match_Ago_InAway;AwayGoal_4_match_Ago_InAway;AwayGoal_5_match_Ago_InAway
2022/23;Sabato;8;Ottobre;Sassuolo;Inter;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;1;1;2;X;X;X;1;1;1;2;2;2;1;X;X;X;X;1.0;1.0;3.0;1.0;5.0;1.0;1.0;3.0;1.0;5.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0
2022/23;Sabato;8;Ottobre;Milan;Juventus;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;1;1;1;X;X;X;X;2;1;1;2;2;2;X;X;X;X;2.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;3.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
2022/23;Sabato;8;Ottobre;Bologna;Sampdoria;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;2;2;1;X;X;X;X;X;X;2;1;1;2;X;X;X;X;X;1.0;2.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;3.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0
2022/23;Domenica;9;Ottobre;Torino;Empoli;1;1;False;True;False;0;0;X;1;1;228;X;X;X;X;1;2;2;X;X;X;X;X;X;X;2;1;1;X;X;X;X;X;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;2.0;2.0
2022/23;Domenica;9;Ottobre;Monza;Spezia;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;X;1;2;1;X;X;X;X;2;X;X;2;1;2;X;X;X;X;2.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0
2022/23;Domenica;9;Ottobre;Salernitana;Hellas Verona;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;X;1;1;X;X;X;X;2;2;X;X;2;2;X;X;X;X;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0
2022/23;Domenica;9;Ottobre;Udinese;Atalanta;2;2;False;True;False;0;0;X;1;1;228;X;X;X;1;1;X;X;X;X;X;X;X;X;2;2;X;X;X;X;X;X;X;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0
2022/23;Domenica;9;Ottobre;Cremonese;Napoli;1;4;False;False;True;-1;1;2;0;3;228;2;1;2;X;1;1;X;2;X;X;X;X;1;X;2;2;X;1;X;X;X;X;1.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;4.0;2.0;1.0;0.0;1.0;4.0;2.0;1.0;0.0;1.0
2022/23;Domenica;9;Ottobre;Roma;Lecce;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;X;1;1;1;X;X;X;X;2;1;X;2;2;2;X;X;X;X;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;4.0;2.0;1.0;0.0;1.0;4.0;2.0;1.0;0.0
2022/23;Lunedì;10;Ottobre;Fiorentina;Lazio;0;4;False;False;True;-1;1;2;0;3;228;2;1;2;1;2;X;1;2;X;X;X;X;1;2;1;X;2;1;X;X;X;X;0.0;2.0;1.0;2.0;2.0;0.0;2.0;1.0;2.0;2.0;4.0;1.0;4.0;2.0;1.0;4.0;1.0;4.0;2.0;1.0
2022/23;Sabato;15;Ottobre;Empoli;Monza;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;2;X;1;X;X;X;X;2;1;2;1;X;2;X;X;X;X;1.0;0.0;2.0;1.0;2.0;1.0;0.0;2.0;1.0;2.0;0.0;4.0;1.0;4.0;2.0;0.0;4.0;1.0;4.0;2.0
2022/23;Sabato;15;Ottobre;Torino;Juventus;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;1;2;1;2;2;X;X;X;X;1;2;1;2;1;1;X;X;X;X;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;4.0;1.0;4.0;1.0;0.0;4.0;1.0;4.0
2022/23;Sabato;15;Ottobre;Atalanta;Sassuolo;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;2;1;1;X;X;X;X;2;1;2;1;2;2;X;X;X;X;2.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;4.0;1.0;1.0;1.0;0.0;4.0;1.0
2022/23;Domenica;16;Ottobre;Inter;Salernitana;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;1;2;1;X;X;X;X;2;2;1;2;1;2;X;X;X;X;2.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;4.0
2022/23;Domenica;16;Ottobre;Lazio;Udinese;0;0;False;True;False;0;0;X;1;1;228;X;X;X;1;1;2;1;X;X;X;X;X;X;2;2;1;2;X;X;X;X;X;0.0;2.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
2022/23;Domenica;16;Ottobre;Spezia;Cremonese;2;2;False;True;False;0;0;X;1;1;228;X;X;X;X;1;1;2;X;X;X;X;X;X;X;2;2;1;X;X;X;X;X;2.0;0.0;2.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0
2022/23;Domenica;16;Ottobre;Napoli;Bologna;3;2;True;False;False;1;-1;1;3;0;228;1;2;1;X;X;1;1;1;X;X;X;X;2;X;X;2;2;2;X;X;X;X;3.0;2.0;0.0;2.0;2.0;3.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0
2022/23;Domenica;16;Ottobre;Hellas Verona;Milan;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;X;X;1;2;X;X;X;X;1;2;X;X;2;1;X;X;X;X;1.0;3.0;2.0;0.0;2.0;1.0;3.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0
2022/23;Lunedì;17;Ottobre;Sampdoria;Roma;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;X;X;2;X;X;X;X;1;1;2;X;X;1;X;X;X;X;0.0;1.0;3.0;2.0;0.0;0.0;1.0;3.0;2.0;0.0;1.0;2.0;2.0;2.0;0.0;1.0;2.0;2.0;2.0;0.0
2022/23;Lunedì;17;Ottobre;Lecce;Fiorentina;1;1;False;True;False;0;0;X;1;1;228;X;X;X;2;2;1;X;X;X;X;X;X;X;1;1;2;X;X;X;X;X;X;1.0;0.0;1.0;3.0;2.0;1.0;0.0;1.0;3.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0
2022/23;Venerdì;21;Ottobre;Juventus;Empoli;4;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;2;2;1;1;X;X;X;X;2;X;1;1;2;2;X;X;X;X;4.0;1.0;0.0;1.0;3.0;4.0;1.0;0.0;1.0;3.0;0.0;1.0;1.0;2.0;2.0;0.0;1.0;1.0;2.0;2.0
2022/23;Sabato;22;Ottobre;Salernitana;Spezia;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;2;2;1;X;X;X;X;2;2;X;1;1;2;X;X;X;X;1.0;4.0;1.0;0.0;1.0;1.0;4.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;2.0
2022/23;Sabato;22;Ottobre;Milan;Monza;4;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;X;2;1;X;X;X;X;2;2;2;X;1;2;X;X;X;X;4.0;1.0;4.0;1.0;0.0;4.0;1.0;4.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0
2022/23;Sabato;22;Ottobre;Fiorentina;Inter;3;4;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;1;X;2;X;X;X;X;1;2;2;2;X;1;X;X;X;X;3.0;4.0;1.0;4.0;1.0;3.0;4.0;1.0;4.0;1.0;4.0;1.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;1.0
2022/23;Domenica;23;Ottobre;Udinese;Torino;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;1;1;2;X;X;X;X;1;1;2;2;2;1;X;X;X;X;1.0;3.0;4.0;1.0;4.0;1.0;3.0;4.0;1.0;4.0;2.0;4.0;1.0;0.0;0.0;2.0;4.0;1.0;0.0;0.0
2022/23;Domenica;23;Ottobre;Bologna;Lecce;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;1;1;1;X;X;X;X;2;1;1;2;2;2;X;X;X;X;2.0;1.0;3.0;4.0;1.0;2.0;1.0;3.0;4.0;1.0;0.0;2.0;4.0;1.0;0.0;0.0;2.0;4.0;1.0;0.0
2022/23;Domenica;23;Ottobre;Atalanta;Lazio;0;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;2;2;1;2;X;X;X;X;1;2;1;1;2;1;X;X;X;X;0.0;2.0;1.0;3.0;4.0;0.0;2.0;1.0;3.0;4.0;2.0;0.0;2.0;4.0;1.0;2.0;0.0;2.0;4.0;1.0
2022/23;Domenica;23;Ottobre;Roma;Napoli;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;2;2;2;X;X;X;X;1;1;2;1;1;1;X;X;X;X;0.0;0.0;2.0;1.0;3.0;0.0;0.0;2.0;1.0;3.0;1.0;2.0;0.0;2.0;4.0;1.0;2.0;0.0;2.0;4.0
2022/23;Lunedì;24;Ottobre;Cremonese;Sampdoria;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;2;2;1;2;2;X;X;X;X;1;1;1;2;1;1;X;X;X;X;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;2.0;1.0;1.0;2.0;0.0;2.0
2022/23;Lunedì;24;Ottobre;Sassuolo;Hellas Verona;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;2;1;1;X;X;X;X;2;1;1;1;2;2;X;X;X;X;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0
2022/23;Sabato;29;Ottobre;Napoli;Sassuolo;4;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;2;2;1;X;X;X;X;2;2;1;1;1;2;X;X;X;X;4.0;2.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0
2022/23;Sabato;29;Ottobre;Lecce;Juventus;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;2;2;2;X;X;X;X;1;2;2;1;1;1;X;X;X;X;0.0;4.0;2.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
2022/23;Sabato;29;Ottobre;Inter;Sampdoria;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;1;2;1;X;X;X;X;2;1;2;2;1;2;X;X;X;1;3.0;0.0;4.0;2.0;0.0;3.0;0.0;4.0;2.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
2022/23;Domenica;30;Ottobre;Empoli;Atalanta;0;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;2;1;1;2;X;X;X;X;1;2;1;2;2;1;X;X;X;X;0.0;3.0;0.0;4.0;2.0;0.0;3.0;0.0;4.0;2.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0
2022/23;Domenica;30;Ottobre;Cremonese;Udinese;0;0;False;True;False;0;0;X;1;1;228;X;X;X;2;1;2;1;X;X;X;X;X;X;1;2;1;2;X;X;X;X;X;0.0;0.0;3.0;0.0;4.0;0.0;0.0;3.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0
2022/23;Domenica;30;Ottobre;Spezia;Fiorentina;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;X;2;1;2;2;X;X;X;X;1;X;1;2;1;1;X;X;X;X;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0;1.0;2.0;0.0;2.0;0.0;1.0
2022/23;Domenica;30;Ottobre;Lazio;Salernitana;1;3;False;False;True;-1;1;2;0;3;228;2;1;2;2;X;2;1;2;X;X;X;X;1;1;X;1;2;1;X;X;X;X;1.0;1.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;3.0;3.0;2.0;0.0;2.0;0.0;3.0;2.0;0.0;2.0;0.0
2022/23;Domenica;30;Ottobre;Torino;Milan;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;X;2;1;X;X;X;X;2;1;1;X;1;2;X;X;X;X;2.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;3.0;2.0;0.0;2.0;1.0;3.0;2.0;0.0;2.0
2022/23;Lunedì;31;Ottobre;Hellas Verona;Roma;1;3;False;False;True;-1;1;2;0;3;228;2;1;2;1;2;2;X;2;X;X;X;X;1;2;1;1;X;1;X;X;X;X;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;3.0;1.0;3.0;2.0;0.0;3.0;1.0;3.0;2.0;0.0
2022/23;Lunedì;31;Ottobre;Monza;Bologna;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;2;2;2;X;X;X;X;1;1;2;1;1;1;X;X;X;X;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;3.0;1.0;3.0;2.0;2.0;3.0;1.0;3.0;2.0
2022/23;Venerdì;4;Novmbre;Udinese;Lecce;1;1;False;True;False;0;0;X;1;1;228;X;X;X;2;2;1;2;X;X;X;X;X;X;1;1;2;1;X;X;X;X;X;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;3.0;1.0;3.0;1.0;2.0;3.0;1.0;3.0
2022/23;Sabato;5;Novmbre;Empoli;Sassuolo;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;2;2;1;1;X;X;X;X;2;X;1;1;2;2;X;X;X;X;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;0.0;1.0;2.0;3.0;1.0;0.0;1.0;2.0;3.0;1.0
2022/23;Sabato;5;Novmbre;Salernitana;Cremonese;2;2;False;True;False;0;0;X;1;1;228;X;X;X;1;X;2;2;X;X;X;X;X;X;2;X;1;1;X;X;X;X;X;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;0.0;1.0;2.0;3.0;2.0;0.0;1.0;2.0;3.0
2022/23;Sabato;5;Novmbre;Atalanta;Napoli;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;X;1;X;2;2;X;X;X;X;1;X;2;X;1;1;X;X;X;X;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;0.0;1.0;2.0;2.0;2.0;0.0;1.0;2.0
2022/23;Sabato;5;Novmbre;Milan;Spezia;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;X;1;X;1;X;X;X;X;2;1;X;2;X;2;X;X;X;X;2.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;0.0;1.0;1.0;2.0;2.0;0.0;1.0
2022/23;Domenica;6;Novmbre;Bologna;Torino;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;X;1;1;X;X;X;X;2;2;1;X;2;2;X;X;X;X;2.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;0.0;1.0;1.0;2.0;2.0;0.0
2022/23;Domenica;6;Novmbre;Monza;Hellas Verona;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;2;X;1;X;X;X;X;2;2;2;1;X;2;X;X;X;X;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;0.0;1.0;1.0;2.0;2.0;0.0;1.0;1.0;2.0;2.0
2022/23;Domenica;6;Novmbre;Sampdoria;Fiorentina;0;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;1;2;2;X;X;X;X;1;2;2;2;1;1;X;X;X;X;0.0;2.0;2.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;2.0;0.0;1.0;1.0;2.0;2.0;0.0;1.0;1.0;2.0
2022/23;Domenica;6;Novmbre;Roma;Lazio;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;1;1;2;X;X;X;X;1;1;2;2;2;1;X;X;X;X;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0
2022/23;Domenica;6;Novmbre;Juventus;Inter;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;1;1;1;X;X;X;X;2;1;1;2;2;2;X;X;X;X;2.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0
2022/23;Martedì;8;Novmbre;Napoli;Empoli;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;2;1;1;X;X;X;X;2;2;1;1;2;2;X;X;X;X;2.0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0
2022/23;Martedì;8;Novmbre;Spezia;Udinese;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;1;2;2;X;X;X;X;X;X;2;2;1;1;X;X;X;X;X;1.0;2.0;2.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;2.0
2022/23;Martedì;8;Novmbre;Cremonese;Milan;0;0;False;True;False;0;0;X;1;1;228;X;X;X;X;1;1;2;X;X;X;X;X;X;X;2;2;1;X;X;X;X;X;0.0;1.0;2.0;2.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
2022/23;Mercoledì;9;Novmbre;Lecce;Atalanta;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;X;1;1;1;X;X;X;X;2;X;X;2;2;2;X;X;X;X;2.0;0.0;1.0;2.0;2.0;2.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
2022/23;Mercoledì;9;Novmbre;Sassuolo;Roma;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;X;X;1;X;X;X;X;X;X;2;X;X;2;X;X;X;X;X;1.0;2.0;0.0;1.0;2.0;1.0;2.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
2022/23;Mercoledì;9;Novmbre;Fiorentina;Salernitana;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;X;X;1;X;X;X;X;2;X;2;X;X;2;X;X;X;X;2.0;1.0;2.0;0.0;1.0;2.0;1.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0
2022/23;Mercoledì;9;Novmbre;Inter;Bologna;6;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;1;X;1;X;X;X;X;2;2;X;2;X;2;X;X;X;X;6.0;2.0;1.0;2.0;0.0;6.0;2.0;1.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0
2022/23;Mercoledì;9;Novmbre;Torino;Sampdoria;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;X;1;1;X;X;X;X;2;2;2;X;2;2;X;X;X;X;2.0;6.0;2.0;1.0;2.0;2.0;6.0;2.0;1.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
2022/23;Giovedì;10;Novmbre;Hellas Verona;Juventus;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;1;X;2;X;X;X;X;1;2;2;2;X;1;X;X;X;X;0.0;2.0;6.0;2.0;1.0;0.0;2.0;6.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
2022/23;Giovedì;10;Novmbre;Lazio;Monza;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;1;1;1;X;X;X;X;2;1;2;2;2;2;X;X;X;X;1.0;0.0;2.0;6.0;2.0;1.0;0.0;2.0;6.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
2022/23;Venerdì;11;Novmbre;Empoli;Cremonese;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;1;1;1;X;X;X;X;2;2;1;2;2;2;X;X;X;X;2.0;1.0;0.0;2.0;6.0;2.0;1.0;0.0;2.0;6.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
2022/23;Sabato;12;Novmbre;Napoli;Udinese;3;2;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;2;1;1;X;X;X;X;2;2;2;1;2;2;X;X;X;X;3.0;2.0;1.0;0.0;2.0;3.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0
2022/23;Sabato;12;Novmbre;Sampdoria;Lecce;0;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;1;2;2;X;X;X;X;1;2;2;2;1;1;X;X;X;X;0.0;3.0;2.0;1.0;0.0;0.0;3.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0
2022/23;Sabato;12;Novmbre;Bologna;Sassuolo;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;1;1;1;X;X;X;X;2;1;2;2;2;2;X;X;X;X;3.0;0.0;3.0;2.0;1.0;3.0;0.0;3.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
2022/23;Domenica;13;Novmbre;Atalanta;Inter;2;3;False;False;True;-1;1;2;0;3;228;2;1;2;1;2;1;1;2;X;X;X;X;1;2;1;2;2;1;X;X;X;X;2.0;3.0;0.0;3.0;2.0;2.0;3.0;0.0;3.0;2.0;3.0;0.0;2.0;2.0;0.0;3.0;0.0;2.0;2.0;0.0
2022/23;Domenica;13;Novmbre;Roma;Torino;1;1;False;True;False;0;0;X;1;1;228;X;X;X;2;1;2;1;X;X;X;X;X;X;1;2;1;2;X;X;X;X;X;1.0;2.0;3.0;0.0;3.0;1.0;2.0;3.0;0.0;3.0;1.0;3.0;0.0;2.0;2.0;1.0;3.0;0.0;2.0;2.0
2022/23;Domenica;13;Novmbre;Hellas Verona;Spezia;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;X;2;1;2;2;X;X;X;X;1;X;1;2;1;1;X;X;X;X;1.0;1.0;2.0;3.0;0.0;1.0;1.0;2.0;3.0;0.0;2.0;1.0;3.0;0.0;2.0;2.0;1.0;3.0;0.0;2.0
2022/23;Domenica;13;Novmbre;Monza;Salernitana;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;X;2;1;1;X;X;X;X;2;1;X;1;2;2;X;X;X;X;3.0;1.0;1.0;2.0;3.0;3.0;1.0;1.0;2.0;3.0;0.0;2.0;1.0;3.0;0.0;0.0;2.0;1.0;3.0;0.0
2022/23;Domenica;13;Novmbre;Milan;Fiorentina;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;X;2;1;X;X;X;X;2;2;1;X;1;2;X;X;X;X;2.0;3.0;1.0;1.0;2.0;2.0;3.0;1.0;1.0;2.0;1.0;0.0;2.0;1.0;3.0;1.0;0.0;2.0;1.0;3.0
2022/23;Domenica;13;Novmbre;Juventus;Lazio;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;2;X;1;X;X;X;X;2;2;2;1;X;2;X;X;X;X;3.0;2.0;3.0;1.0;1.0;3.0;2.0;3.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;2.0;1.0
2022/23;Mercoledì;4;Gennaio;Salernitana;Milan;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;1;2;2;X;X;X;X;1;2;2;2;1;1;X;X;X;X;1.0;3.0;2.0;3.0;1.0;1.0;3.0;2.0;3.0;1.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0
2022/23;Mercoledì;4;Gennaio;Sassuolo;Sampdoria;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;1;1;2;X;X;X;X;1;1;2;2;2;1;X;X;X;X;1.0;1.0;3.0;2.0;3.0;1.0;1.0;3.0;2.0;3.0;2.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0
2022/23;Mercoledì;4;Gennaio;Spezia;Atalanta;2;2;False;True;False;0;0;X;1;1;228;X;X;X;2;2;1;1;X;X;X;X;X;X;1;1;2;2;X;X;X;X;X;2.0;1.0;1.0;3.0;2.0;2.0;1.0;1.0;3.0;2.0;2.0;2.0;2.0;0.0;1.0;2.0;2.0;2.0;0.0;1.0
2022/23;Mercoledì;4;Gennaio;Torino;Hellas Verona;1;1;False;True;False;0;0;X;1;1;228;X;X;X;X;2;2;1;X;X;X;X;X;X;X;1;1;2;X;X;X;X;X;1.0;2.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;3.0;1.0;2.0;2.0;2.0;0.0;1.0;2.0;2.0;2.0;0.0
2022/23;Mercoledì;4;Gennaio;Roma;Bologna;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;X;2;2;1;X;X;X;X;2;X;X;1;1;2;X;X;X;X;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0;2.0;2.0;0.0;1.0;2.0;2.0;2.0
