Championship;DayWeek;DayMonth;Month;Home;Away;GoalHome;GoalAway;Win;Draw;Lose;ResultHome;ResultAway;Result;PointHome;PointAway;GamesPlayed;SignResultHome;SignResultAway;HomeMatch_1_Ago;HomeMatch_2_Ago;HomeMatch_3_Ago;HomeMatch_4_Ago;HomeMatch_5_Ago;HomeMatch_1_Ago_InHome;HomeMatch_2_Ago_InHome;HomeMatch_3_Ago_InHome;HomeMatch_4_Ago_InHome;HomeMatch_5_Ago_InHome;AwayMatch_1_Ago;AwayMatch_2_Ago;AwayMatch_3_Ago;AwayMatch_4_Ago;AwayMatch_5_Ago;AwayMatch_1_Ago_InAway;AwayMatch_2_Ago_InAway;AwayMatch_3_Ago_InAway;AwayMatch_4_Ago_InAway;AwayMatch_5_Ago_InAway;HomeGoal_1_match_Ago;HomeGoal_2_match_Ago;HomeGoal_3_match_Ago;HomeGoal_4_match_Ago;HomeGoal_5_match_Ago;HomeGoal_1_match_Ago_InHome;HomeGoal_2_match_Ago_InHome;HomeGoal_3_match_Ago_InHome;HomeGoal_4_match_Ago_InHome;HomeGoal_5_match_Ago_InHome;AwayGoal_1_match_Ago;AwayGoal_2_match_Ago;AwayGoal_3_match_Ago;AwayGoal_4_match_Ago;AwayGoal_5_match_Ago;AwayGoal_1_match_Ago_InAway;AwayGoal_2_match_Ago_InAway;AwayGoal_3_match_Ago_InAway;AwayGoal_4_match_Ago_InAway;AwayGoal_5_match_Ago_InAway
2025/26;Sabato;25;Ottobre;Parma;Como;0;0;False;True;False;0;0;X;1;1;10;X;X;X;X;X;1;X;X;X;X;X;X;X;X;X;2;X;X;X;X;X;X;0.0;2.0;1.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0
2025/26;Sabato;25;Ottobre;Udinese;Lecce;3;2;True;False;False;1;-1;1;3;0;10;1;2;1;X;X;X;1;1;X;X;X;X;2;X;X;X;2;2;X;X;X;X;3.0;0.0;2.0;1.0;2.0;3.0;0.0;2.0;1.0;2.0;2.0;0.0;2.0;1.0;1.0;2.0;0.0;2.0;1.0;1.0
2025/26;Sabato;25;Ottobre;Napoli;Inter;3;1;True;False;False;1;-1;1;3;0;10;1;2;1;1;X;X;X;1;X;X;X;X;2;2;X;X;X;2;X;X;X;X;3.0;3.0;0.0;2.0;1.0;3.0;3.0;0.0;2.0;1.0;1.0;2.0;0.0;2.0;1.0;1.0;2.0;0.0;2.0;1.0
2025/26;Sabato;25;Ottobre;Cremonese;Atalanta;1;1;False;True;False;0;0;X;1;1;10;X;X;X;1;1;X;X;X;X;X;X;X;X;2;2;X;X;X;X;X;X;X;1.0;3.0;3.0;0.0;2.0;1.0;3.0;3.0;0.0;2.0;1.0;1.0;2.0;0.0;2.0;1.0;1.0;2.0;0.0;2.0
2025/26;Domenica;26;Ottobre;Torino;Genoa;2;1;True;False;False;1;-1;1;3;0;10;1;2;1;X;1;1;X;1;X;X;X;X;2;X;2;2;X;2;X;X;X;X;2.0;1.0;3.0;3.0;0.0;2.0;1.0;3.0;3.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0
2025/26;Domenica;26;Ottobre;Hellas Verona;Cagliari;2;2;False;True;False;0;0;X;1;1;10;X;X;X;1;X;1;1;X;X;X;X;X;X;2;X;2;2;X;X;X;X;X;2.0;2.0;1.0;3.0;3.0;2.0;2.0;1.0;3.0;3.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0
2025/26;Domenica;26;Ottobre;Sassuolo;Roma;0;1;False;False;True;-1;1;2;0;3;10;2;1;2;X;1;X;1;2;X;X;X;X;1;X;2;X;2;1;X;X;X;X;0.0;2.0;2.0;1.0;3.0;0.0;2.0;2.0;1.0;3.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0
2025/26;Domenica;26;Ottobre;Fiorentina;Bologna;2;2;False;True;False;0;0;X;1;1;10;X;X;X;2;X;1;X;X;X;X;X;X;X;1;X;2;X;X;X;X;X;X;2.0;0.0;2.0;2.0;1.0;2.0;0.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0
2025/26;Domenica;26;Ottobre;Lazio;Juventus;1;0;True;False;False;1;-1;1;3;0;10;1;2;1;X;2;X;1;1;X;X;X;X;2;X;1;X;2;2;X;X;X;X;1.0;2.0;0.0;2.0;2.0;1.0;2.0;0.0;2.0;2.0;0.0;2.0;1.0;2.0;1.0;0.0;2.0;1.0;2.0;1.0
2025/26;Martedì;28;Ottobre;Lecce;Napoli;0;1;False;False;True;-1;1;2;0;3;10;2;1;2;1;X;2;X;2;X;X;X;X;1;2;X;1;X;1;X;X;X;X;0.0;1.0;2.0;0.0;2.0;0.0;1.0;2.0;0.0;2.0;1.0;0.0;2.0;1.0;2.0;1.0;0.0;2.0;1.0;2.0
2025/26;Martedì;28;Ottobre;Atalanta;Milan;1;1;False;True;False;0;0;X;1;1;10;X;X;X;2;1;X;2;X;X;X;X;X;X;1;2;X;1;X;X;X;X;X;1.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0
2025/26;Mercoledì;29;Ottobre;Roma;Parma;2;1;True;False;False;1;-1;1;3;0;10;1;2;1;X;2;1;X;1;X;X;X;X;2;X;1;2;X;2;X;X;X;X;2.0;1.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;2.0
2025/26;Mercoledì;29;Ottobre;Como;Hellas Verona;3;1;True;False;False;1;-1;1;3;0;10;1;2;1;1;X;2;1;1;X;X;X;X;2;2;X;1;2;2;X;X;X;X;3.0;2.0;1.0;0.0;1.0;3.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0
2025/26;Mercoledì;29;Ottobre;Juventus;Udinese;3;1;True;False;False;1;-1;1;3;0;10;1;2;1;1;1;X;2;1;X;X;X;X;2;2;2;X;1;2;X;X;X;X;3.0;3.0;2.0;1.0;0.0;3.0;3.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2025/26;Mercoledì;29;Ottobre;Bologna;Torino;0;0;False;True;False;0;0;X;1;1;10;X;X;X;1;1;1;X;X;X;X;X;X;X;2;2;2;X;X;X;X;X;X;0.0;3.0;3.0;2.0;1.0;0.0;3.0;3.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
2025/26;Mercoledì;29;Ottobre;Genoa;Cremonese;0;2;False;False;True;-1;1;2;0;3;10;2;1;2;X;1;1;1;2;X;X;X;X;1;X;2;2;2;1;X;X;X;X;0.0;0.0;3.0;3.0;2.0;0.0;0.0;3.0;3.0;2.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0
2025/26;Mercoledì;29;Ottobre;Inter;Fiorentina;3;0;True;False;False;1;-1;1;3;0;10;1;2;1;2;X;1;1;1;X;X;X;X;2;1;X;2;2;2;X;X;X;X;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;3.0;3.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0
2025/26;Giovedì;30;Ottobre;Cagliari;Sassuolo;1;2;False;False;True;-1;1;2;0;3;10;2;1;2;1;2;X;1;2;X;X;X;X;1;2;1;X;2;1;X;X;X;X;1.0;3.0;0.0;0.0;3.0;1.0;3.0;0.0;0.0;3.0;2.0;0.0;2.0;0.0;1.0;2.0;0.0;2.0;0.0;1.0
2025/26;Giovedì;30;Ottobre;Pisa;Lazio;0;0;False;True;False;0;0;X;1;1;10;X;X;X;2;1;2;X;X;X;X;X;X;X;1;2;1;X;X;X;X;X;X;0.0;1.0;3.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0
2025/26;Sabato;1;Novmbre;Udinese;Atalanta;1;0;True;False;False;1;-1;1;3;0;10;1;2;1;X;2;1;2;1;X;X;X;X;2;X;1;2;1;2;X;X;X;X;1.0;0.0;1.0;3.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0
2025/26;Sabato;1;Novmbre;Napoli;Como;0;0;False;True;False;0;0;X;1;1;10;X;X;X;1;X;2;1;X;X;X;X;X;X;2;X;1;2;X;X;X;X;X;0.0;1.0;0.0;1.0;3.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0
2025/26;Sabato;1;Novmbre;Cremonese;Juventus;1;2;False;False;True;-1;1;2;0;3;10;2;1;2;X;1;X;2;2;X;X;X;X;1;X;2;X;1;1;X;X;X;X;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0
2025/26;Domenica;2;Novmbre;Hellas Verona;Inter;1;2;False;False;True;-1;1;2;0;3;10;2;1;2;2;X;1;X;2;X;X;X;X;1;1;X;2;X;1;X;X;X;X;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0
2025/26;Domenica;2;Novmbre;Fiorentina;Lecce;0;1;False;False;True;-1;1;2;0;3;10;2;1;2;2;2;X;1;2;X;X;X;X;1;1;1;X;2;1;X;X;X;X;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;2.0;2.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0
2025/26;Domenica;2;Novmbre;Torino;Pisa;2;2;False;True;False;0;0;X;1;1;10;X;X;X;2;2;2;X;X;X;X;X;X;X;1;1;1;X;X;X;X;X;X;2.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;1.0;2.0;2.0;0.0;2.0;1.0;2.0;2.0;0.0
2025/26;Domenica;2;Novmbre;Parma;Bologna;1;3;False;False;True;-1;1;2;0;3;10;2;1;2;X;2;2;2;2;X;X;X;X;1;X;1;1;1;1;X;X;X;X;1.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;3.0;2.0;1.0;2.0;2.0;3.0;2.0;1.0;2.0;2.0
2025/26;Domenica;2;Novmbre;Milan;Roma;1;0;True;False;False;1;-1;1;3;0;10;1;2;1;2;X;2;2;1;X;X;X;X;2;1;X;1;1;2;X;X;X;X;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;0.0;3.0;2.0;1.0;2.0;0.0;3.0;2.0;1.0;2.0
2025/26;Lunedì;3;Novmbre;Sassuolo;Genoa;1;2;False;False;True;-1;1;2;0;3;10;2;1;2;1;2;X;2;2;X;X;X;X;1;2;1;X;1;1;X;X;X;X;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;2.0;0.0;3.0;2.0;1.0;2.0;0.0;3.0;2.0;1.0
2025/26;Lunedì;3;Novmbre;Lazio;Cagliari;2;0;True;False;False;1;-1;1;3;0;10;1;2;1;2;1;2;X;1;X;X;X;X;2;1;2;1;X;2;X;X;X;X;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;0.0;2.0;0.0;3.0;2.0;0.0;2.0;0.0;3.0;2.0
